# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
1.051000e+13 1.447839 1.631814 0.000 1.000000 0.625230 0.749155 0.630395 8.647440 9.978049 8.702458 0.000000e+00
1.049000e+13 1.448330 1.632334 0.000 1.000000 0.625169 0.749109 0.630341 8.649052 9.980304 8.704160 0.000000e+00
1.040000e+13 1.450548 1.634692 0.000 1.000000 0.624895 0.748898 0.630096 8.656327 9.990437 8.711831 0.000000e+00
1.035000e+13 1.451790 1.636011 0.000 1.000000 0.624742 0.748781 0.629959 8.660400 9.996117 8.716126 0.000000e+00
1.030000e+13 1.453038 1.637337 0.000 1.000000 0.624588 0.748663 0.629821 8.664491 10.001819 8.720438 0.000000e+00
1.021000e+13 1.455301 1.639741 0.000 1.000000 0.624310 0.748449 0.629571 8.671907 10.012159 8.728258 0.000000e+00
1.019000e+13 1.455807 1.640279 0.000 1.000000 0.624248 0.748401 0.629516 8.673565 10.014467 8.730006 0.000000e+00
9.979000e+12 1.461212 1.646020 0.000 1.000000 0.623585 0.747891 0.628921 8.691265 10.039146 8.748667 0.000000e+00
9.919000e+12 1.462772 1.647676 0.000 1.000000 0.623394 0.747744 0.628751 8.696371 10.046270 8.754052 0.000000e+00
9.727000e+12 1.467833 1.653051 0.000 1.000000 0.622777 0.747268 0.628197 8.712925 10.069352 8.771500 0.000000e+00
9.706000e+12 1.468393 1.653646 0.000 1.000000 0.622709 0.747215 0.628135 8.714755 10.071903 8.773427 0.000000e+00
9.683000e+12 1.469008 1.654299 0.000 1.000000 0.622634 0.747157 0.628068 8.716765 10.074707 8.775548 0.000000e+00
9.683000e+12 1.469008 1.654299 0.000 1.000000 0.622634 0.747157 0.628068 8.716765 10.074707 8.775548 0.000000e+00
9.667000e+12 1.469437 1.654754 0.000 1.000000 0.622582 0.747117 0.628021 8.718168 10.076666 8.777026 0.000000e+00
9.489000e+12 1.474260 1.659875 0.000 1.000000 0.621997 0.746665 0.627495 8.733925 10.098643 8.793629 0.000000e+00
9.483000e+12 1.474424 1.660049 0.000 1.000000 0.621977 0.746650 0.627478 8.734460 10.099391 8.794193 0.000000e+00
9.446000e+12 1.475440 1.661128 0.000 1.000000 0.621854 0.746555 0.627367 8.737778 10.104016 8.797689 0.000000e+00
9.394000e+12 1.476874 1.662651 0.000 1.000000 0.621681 0.746420 0.627211 8.742458 10.110543 8.802619 0.000000e+00
9.340000e+12 1.478374 1.664242 0.000 1.000000 0.621500 0.746281 0.627048 8.747355 10.117380 8.807780 0.000000e+00
9.233000e+12 1.481372 1.667425 0.000 1.000000 0.621139 0.746000 0.626723 8.757135 10.131022 8.818083 0.000000e+00
9.225000e+12 1.481598 1.667665 0.000 1.000000 0.621111 0.745979 0.626698 8.757872 10.132050 8.818859 0.000000e+00
9.214000e+12 1.481908 1.667994 0.000 1.000000 0.621074 0.745950 0.626664 8.758883 10.133461 8.819921 0.000000e+00
9.144000e+12 1.483895 1.670103 0.000 1.000000 0.620835 0.745765 0.626449 8.765362 10.142500 8.826747 0.000000e+00
8.985000e+12 1.488470 1.674958 0.000 1.000000 0.620287 0.745339 0.625955 8.780271 10.163307 8.842451 0.000000e+00
8.943000e+12 1.489693 1.676256 0.000 1.000000 0.620141 0.745225 0.625823 8.784254 10.168865 8.846644 0.000000e+00
8.937000e+12 1.489869 1.676442 0.000 1.000000 0.620120 0.745209 0.625804 8.784828 10.169669 8.847250 0.000000e+00
8.859000e+12 1.492159 1.678872 0.000 1.000000 0.619846 0.744997 0.625557 8.792285 10.180075 8.855104 0.000000e+00
8.770000e+12 1.494799 1.681674 0.000 1.000000 0.619531 0.744751 0.625273 8.800877 10.192063 8.864149 0.000000e+00
8.768000e+12 1.494858 1.681737 0.000 1.000000 0.619524 0.744746 0.625266 8.801068 10.192328 8.864349 0.000000e+00
8.761000e+12 1.495067 1.681958 0.000 1.000000 0.619499 0.744727 0.625244 8.801748 10.193282 8.865067 0.000000e+00
8.714000e+12 1.496475 1.683452 0.000 1.000000 0.619332 0.744596 0.625093 8.806329 10.199675 8.869891 0.000000e+00
8.710000e+12 1.496595 1.683579 0.000 1.000000 0.619318 0.744585 0.625080 8.806720 10.200222 8.870302 0.000000e+00
8.670000e+12 1.497800 1.684858 0.000 1.000000 0.619175 0.744473 0.624951 8.810639 10.205689 8.874427 0.000000e+00
8.606000e+12 1.499741 1.686917 0.000 1.000000 0.618944 0.744294 0.624743 8.816951 10.214500 8.881073 0.000000e+00
8.606000e+12 1.499741 1.686917 0.000 1.000000 0.618944 0.744294 0.624743 8.816951 10.214500 8.881073 0.000000e+00
8.540000e+12 1.501759 1.689057 0.000 1.000000 0.618705 0.744108 0.624526 8.823511 10.223662 8.887976 0.000000e+00
8.455000e+12 1.504383 1.691841 0.000 1.000000 0.618395 0.743865 0.624245 8.832037 10.235561 8.896952 0.000000e+00
8.422000e+12 1.505409 1.692929 0.000 1.000000 0.618273 0.743771 0.624136 8.835369 10.240216 8.900457 0.000000e+00
8.414000e+12 1.505659 1.693194 0.000 1.000000 0.618244 0.743748 0.624109 8.836181 10.241350 8.901314 0.000000e+00
8.389000e+12 1.506440 1.694023 0.000 1.000000 0.618152 0.743675 0.624026 8.838717 10.244888 8.903983 0.000000e+00
8.348000e+12 1.507727 1.695388 0.000 1.000000 0.618000 0.743557 0.623888 8.842896 10.250722 8.908379 0.000000e+00
8.340000e+12 1.507979 1.695655 0.000 1.000000 0.617970 0.743534 0.623861 8.843714 10.251866 8.909241 0.000000e+00
8.317000e+12 1.508705 1.696425 0.000 1.000000 0.617885 0.743467 0.623784 8.846072 10.255157 8.911724 0.000000e+00
8.265000e+12 1.510353 1.698173 0.000 1.000000 0.617691 0.743315 0.623608 8.851419 10.262624 8.917348 0.000000e+00
8.230000e+12 1.511470 1.699357 0.000 1.000000 0.617560 0.743213 0.623489 8.855045 10.267689 8.921167 0.000000e+00
8.211000e+12 1.512078 1.700002 0.000 1.000000 0.617488 0.743157 0.623425 8.857017 10.270442 8.923241 0.000000e+00
8.205000e+12 1.512270 1.700206 0.000 1.000000 0.617466 0.743139 0.623404 8.857640 10.271310 8.923895 0.000000e+00
8.176000e+12 1.513202 1.701194 0.000 1.000000 0.617356 0.743053 0.623305 8.860663 10.275533 8.927076 0.000000e+00
8.172000e+12 1.513331 1.701331 0.000 1.000000 0.617341 0.743041 0.623291 8.861082 10.276117 8.927519 0.000000e+00
8.160000e+12 1.513717 1.701741 0.000 1.000000 0.617296 0.743006 0.623250 8.862333 10.277861 8.928833 0.000000e+00
8.092000e+12 1.515921 1.704078 0.000 1.000000 0.617038 0.742803 0.623016 8.869480 10.287842 8.936352 0.000000e+00
8.090000e+12 1.515986 1.704147 0.000 1.000000 0.617030 0.742797 0.623009 8.869691 10.288136 8.936574 0.000000e+00
8.032000e+12 1.517883 1.706157 0.000 1.000000 0.616808 0.742624 0.622808 8.875841 10.296732 8.943046 0.000000e+00
7.986000e+12 1.519397 1.707763 0.000 1.000000 0.616631 0.742485 0.622647 8.880746 10.303580 8.948205 0.000000e+00
7.928000e+12 1.521321 1.709802 0.000 1.000000 0.616407 0.742309 0.622444 8.886980 10.312291 8.954763 0.000000e+00
7.908000e+12 1.521987 1.710509 0.000 1.000000 0.616329 0.742248 0.622373 8.889136 10.315298 8.957029 0.000000e+00
7.881000e+12 1.522890 1.711466 0.000 1.000000 0.616224 0.742165 0.622277 8.892061 10.319385 8.960106 0.000000e+00
7.846000e+12 1.524066 1.712713 0.000 1.000000 0.616087 0.742058 0.622153 8.895869 10.324702 8.964113 0.000000e+00
7.841000e+12 1.524234 1.712891 0.000 1.000000 0.616068 0.742042 0.622135 8.896412 10.325462 8.964682 0.000000e+00
7.781000e+12 1.526265 1.715043 0.000 1.000000 0.615832 0.741857 0.621921 8.902988 10.334652 8.971599 0.000000e+00
7.775000e+12 1.526468 1.715259 0.000 1.000000 0.615808 0.741838 0.621899 8.903644 10.335564 8.972288 0.000000e+00
7.767000e+12 1.526741 1.715548 0.000 1.000000 0.615776 0.741814 0.621871 8.904528 10.336801 8.973218 0.000000e+00
7.767000e+12 1.526741 1.715548 0.000 1.000000 0.615776 0.741814 0.621871 8.904528 10.336801 8.973218 0.000000e+00
7.699000e+12 1.529067 1.718013 0.000 1.000000 0.615507 0.741602 0.621626 8.912054 10.347317 8.981132 0.000000e+00
7.699000e+12 1.529067 1.718013 0.000 1.000000 0.615507 0.741602 0.621626 8.912054 10.347317 8.981132 0.000000e+00
7.666000e+12 1.530204 1.719218 0.000 1.000000 0.615375 0.741498 0.621506 8.915732 10.352456 8.984999 0.000000e+00
7.664000e+12 1.530273 1.719292 0.000 1.000000 0.615367 0.741491 0.621499 8.915955 10.352762 8.985236 0.000000e+00
7.641000e+12 1.531068 1.720135 0.000 1.000000 0.615275 0.741419 0.621415 8.918525 10.356352 8.987934 0.000000e+00
7.641000e+12 1.531068 1.720135 0.000 1.000000 0.615275 0.741419 0.621415 8.918525 10.356352 8.987934 0.000000e+00
7.631000e+12 1.531415 1.720503 0.000 1.000000 0.615235 0.741387 0.621378 8.919647 10.357918 8.989115 0.000000e+00
7.620000e+12 1.531797 1.720908 0.000 1.000000 0.615191 0.741352 0.621338 8.920882 10.359643 8.990413 0.000000e+00
7.610000e+12 1.532145 1.721276 0.000 1.000000 0.615150 0.741321 0.621301 8.922008 10.361220 8.991597 0.000000e+00
7.558000e+12 1.533962 1.723202 0.000 1.000000 0.614940 0.741155 0.621110 8.927882 10.369425 8.997773 0.000000e+00
7.536000e+12 1.534735 1.724021 0.000 1.000000 0.614851 0.741085 0.621029 8.930380 10.372917 9.000402 0.000000e+00
7.490000e+12 1.536358 1.725741 0.000 1.000000 0.614664 0.740938 0.620859 8.935624 10.380244 9.005912 0.000000e+00
7.469000e+12 1.537103 1.726531 0.000 1.000000 0.614578 0.740870 0.620781 8.938031 10.383604 9.008443 0.000000e+00
7.465000e+12 1.537245 1.726681 0.000 1.000000 0.614562 0.740857 0.620766 8.938489 10.384248 9.008925 0.000000e+00
7.459000e+12 1.537459 1.726907 0.000 1.000000 0.614537 0.740838 0.620744 8.939182 10.385219 9.009654 0.000000e+00
7.438000e+12 1.538207 1.727700 0.000 1.000000 0.614451 0.740770 0.620665 8.941597 10.388593 9.012192 0.000000e+00
7.413000e+12 1.539101 1.728647 0.000 1.000000 0.614349 0.740689 0.620572 8.944485 10.392629 9.015230 0.000000e+00
7.403000e+12 1.539459 1.729027 0.000 1.000000 0.614307 0.740656 0.620534 8.945641 10.394241 9.016442 0.000000e+00
7.378000e+12 1.540357 1.729979 0.000 1.000000 0.614204 0.740574 0.620440 8.948540 10.398290 9.019488 0.000000e+00
7.343000e+12 1.541621 1.731317 0.000 1.000000 0.614059 0.740460 0.620308 8.952621 10.404000 9.023781 0.000000e+00
7.339000e+12 1.541765 1.731471 0.000 1.000000 0.614043 0.740447 0.620292 8.953085 10.404641 9.024266 0.000000e+00
7.335000e+12 1.541910 1.731624 0.000 1.000000 0.614026 0.740434 0.620277 8.953553 10.405299 9.024759 0.000000e+00
7.335000e+12 1.541910 1.731624 0.000 1.000000 0.614026 0.740434 0.620277 8.953553 10.405299 9.024759 0.000000e+00
7.292000e+12 1.543473 1.733280 0.000 1.000000 0.613847 0.740292 0.620114 8.958598 10.412349 9.030060 0.000000e+00
7.269000e+12 1.544313 1.734170 0.000 1.000000 0.613751 0.740216 0.620026 8.961308 10.416137 9.032910 0.000000e+00
7.263000e+12 1.544533 1.734403 0.000 1.000000 0.613725 0.740196 0.620003 8.962019 10.417129 9.033657 0.000000e+00
7.252000e+12 1.544936 1.734830 0.000 1.000000 0.613679 0.740160 0.619961 8.963319 10.418946 9.035023 0.000000e+00
7.217000e+12 1.546223 1.736194 0.000 1.000000 0.613532 0.740043 0.619827 8.967470 10.424745 9.039384 0.000000e+00
7.176000e+12 1.547740 1.737800 0.000 1.000000 0.613359 0.739907 0.619669 8.972363 10.431590 9.044529 0.000000e+00
7.170000e+12 1.547962 1.738036 0.000 1.000000 0.613333 0.739886 0.619646 8.973078 10.432586 9.045278 0.000000e+00
7.159000e+12 1.548371 1.738469 0.000 1.000000 0.613287 0.739849 0.619603 8.974397 10.434431 9.046664 0.000000e+00
7.143000e+12 1.548967 1.739101 0.000 1.000000 0.613219 0.739795 0.619541 8.976319 10.437113 9.048683 0.000000e+00
7.143000e+12 1.548967 1.739101 0.000 1.000000 0.613219 0.739795 0.619541 8.976319 10.437113 9.048683 0.000000e+00
7.139000e+12 1.549116 1.739259 0.000 1.000000 0.613202 0.739782 0.619525 8.976799 10.437783 9.049187 0.000000e+00
7.132000e+12 1.549378 1.739535 0.000 1.000000 0.613172 0.739759 0.619498 8.977645 10.438973 9.050077 0.000000e+00
7.112000e+12 1.550126 1.740328 0.000 1.000000 0.613087 0.739691 0.619420 8.980056 10.442340 9.052610 0.000000e+00
7.106000e+12 1.550351 1.740566 0.000 1.000000 0.613061 0.739671 0.619397 8.980781 10.443355 9.053373 0.000000e+00
7.091000e+12 1.550914 1.741163 0.000 1.000000 0.612997 0.739620 0.619338 8.982596 10.445888 9.055279 0.000000e+00
7.077000e+12 1.551441 1.741721 0.000 1.000000 0.612937 0.739572 0.619284 8.984294 10.448263 9.057064 0.000000e+00
7.072000e+12 1.551629 1.741920 0.000 1.000000 0.612915 0.739555 0.619264 8.984900 10.449111 9.057699 0.000000e+00
7.041000e+12 1.552801 1.743161 0.000 1.000000 0.612782 0.739450 0.619142 8.988677 10.454393 9.061667 0.000000e+00
7.033000e+12 1.553104 1.743482 0.000 1.000000 0.612748 0.739422 0.619111 8.989653 10.455757 9.062693 0.000000e+00
6.961000e+12 1.555850 1.746390 0.000 1.000000 0.612436 0.739175 0.618826 8.998498 10.468125 9.071985 0.000000e+00
6.901000e+12 1.558161 1.748839 0.000 1.000000 0.612173 0.738967 0.618586 9.005938 10.478518 9.079797 0.000000e+00
6.899000e+12 1.558239 1.748921 0.000 1.000000 0.612165 0.738960 0.618578 9.006190 10.478872 9.080063 0.000000e+00
6.880000e+12 1.558976 1.749701 0.000 1.000000 0.612081 0.738894 0.618502 9.008562 10.482192 9.082557 0.000000e+00
6.874000e+12 1.559209 1.749948 0.000 1.000000 0.612055 0.738873 0.618478 9.009312 10.483239 9.083343 0.000000e+00
6.862000e+12 1.559676 1.750443 0.000 1.000000 0.612002 0.738831 0.618429 9.010815 10.485338 9.084921 0.000000e+00
6.833000e+12 1.560808 1.751642 0.000 1.000000 0.611874 0.738729 0.618312 9.014458 10.490429 9.088748 0.000000e+00
6.828000e+12 1.561004 1.751849 0.000 1.000000 0.611852 0.738712 0.618292 9.015089 10.491314 9.089409 0.000000e+00
6.826000e+12 1.561082 1.751932 0.000 1.000000 0.611843 0.738704 0.618284 9.015339 10.491663 9.089672 0.000000e+00
6.775000e+12 1.563088 1.754056 0.000 1.000000 0.611616 0.738524 0.618076 9.021793 10.500687 9.096448 0.000000e+00
6.768000e+12 1.563365 1.754349 0.000 1.000000 0.611585 0.738500 0.618048 9.022684 10.501935 9.097386 0.000000e+00
6.764000e+12 1.563523 1.754517 0.000 1.000000 0.611567 0.738485 0.618031 9.023192 10.502641 9.097920 0.000000e+00
6.756000e+12 1.563840 1.754852 0.000 1.000000 0.611532 0.738457 0.617999 9.024212 10.504070 9.098990 0.000000e+00
6.729000e+12 1.564912 1.755987 0.000 1.000000 0.611411 0.738361 0.617888 9.027659 10.508891 9.102610 0.000000e+00
6.725000e+12 1.565071 1.756156 0.000 1.000000 0.611393 0.738347 0.617872 9.028170 10.509602 9.103147 0.000000e+00
6.725000e+12 1.565071 1.756156 0.000 1.000000 0.611393 0.738347 0.617872 9.028170 10.509602 9.103147 0.000000e+00
6.673000e+12 1.567150 1.758357 0.000 1.000000 0.611159 0.738160 0.617657 9.034854 10.518950 9.110165 0.000000e+00
6.659000e+12 1.567713 1.758953 0.000 1.000000 0.611096 0.738110 0.617599 9.036664 10.521481 9.112065 0.000000e+00
6.655000e+12 1.567874 1.759123 0.000 1.000000 0.611077 0.738096 0.617583 9.037181 10.522207 9.112609 0.000000e+00
6.632000e+12 1.568802 1.760106 0.000 1.000000 0.610973 0.738013 0.617487 9.040164 10.526374 9.115740 0.000000e+00
6.566000e+12 1.571484 1.762946 0.000 1.000000 0.610672 0.737772 0.617211 9.048780 10.538420 9.124787 0.000000e+00
6.551000e+12 1.572098 1.763595 0.000 1.000000 0.610603 0.737718 0.617148 9.050752 10.541184 9.126855 0.000000e+00
6.533000e+12 1.572836 1.764377 0.000 1.000000 0.610521 0.737652 0.617072 9.053122 10.544494 9.129344 0.000000e+00
6.473000e+12 1.575314 1.767000 0.000 1.000000 0.610243 0.737431 0.616818 9.061079 10.555622 9.137697 0.000000e+00
6.442000e+12 1.576604 1.768365 0.000 1.000000 0.610099 0.737316 0.616686 9.065219 10.561416 9.142042 0.000000e+00
6.398000e+12 1.578446 1.770315 0.000 1.000000 0.609894 0.737152 0.616497 9.071130 10.569681 9.148244 0.000000e+00
6.386000e+12 1.578951 1.770850 0.000 1.000000 0.609837 0.737107 0.616445 9.072750 10.571944 9.149944 0.000000e+00
6.361000e+12 1.580006 1.771967 0.000 1.000000 0.609720 0.737012 0.616337 9.076134 10.576675 9.153496 0.000000e+00
6.347000e+12 1.580599 1.772594 0.000 1.000000 0.609654 0.736960 0.616277 9.078036 10.579340 9.155492 0.000000e+00
6.320000e+12 1.581747 1.773808 0.000 1.000000 0.609526 0.736858 0.616160 9.081719 10.584496 9.159358 0.000000e+00
6.318000e+12 1.581832 1.773898 0.000 1.000000 0.609517 0.736851 0.616151 9.081991 10.584877 9.159644 0.000000e+00
6.278000e+12 1.583542 1.775708 0.000 1.000000 0.609327 0.736699 0.615976 9.087473 10.592544 9.165397 0.000000e+00
6.270000e+12 1.583885 1.776072 0.000 1.000000 0.609288 0.736668 0.615941 9.088572 10.594076 9.166548 0.000000e+00
6.266000e+12 1.584057 1.776254 0.000 1.000000 0.609269 0.736652 0.615923 9.089124 10.594847 9.167126 0.000000e+00
6.233000e+12 1.585480 1.777759 0.000 1.000000 0.609111 0.736527 0.615779 9.093685 10.601233 9.171914 0.000000e+00
6.202000e+12 1.586824 1.779182 0.000 1.000000 0.608962 0.736407 0.615642 9.097992 10.607253 9.176432 0.000000e+00
6.198000e+12 1.586998 1.779366 0.000 1.000000 0.608943 0.736391 0.615624 9.098549 10.608033 9.177017 0.000000e+00
6.194000e+12 1.587172 1.779550 0.000 1.000000 0.608924 0.736376 0.615606 9.099107 10.608814 9.177602 0.000000e+00
6.175000e+12 1.588001 1.780427 0.000 1.000000 0.608832 0.736303 0.615522 9.101763 10.612531 9.180387 0.000000e+00
6.138000e+12 1.589622 1.782142 0.000 1.000000 0.608653 0.736159 0.615357 9.106955 10.619796 9.185834 0.000000e+00
6.136000e+12 1.589710 1.782236 0.000 1.000000 0.608643 0.736151 0.615348 9.107237 10.620185 9.186130 0.000000e+00
6.132000e+12 1.589886 1.782422 0.000 1.000000 0.608624 0.736135 0.615330 9.107800 10.620975 9.186722 0.000000e+00
6.113000e+12 1.590724 1.783308 0.000 1.000000 0.608531 0.736062 0.615245 9.110484 10.624733 9.189537 0.000000e+00
6.059000e+12 1.593120 1.785843 0.000 1.000000 0.608266 0.735850 0.615001 9.118155 10.635465 9.197583 0.000000e+00
6.045000e+12 1.593745 1.786505 0.000 1.000000 0.608198 0.735794 0.614938 9.120155 10.638259 9.199681 0.000000e+00
6.031000e+12 1.594372 1.787168 0.000 1.000000 0.608129 0.735739 0.614874 9.122162 10.641069 9.201787 0.000000e+00
6.026000e+12 1.594596 1.787405 0.000 1.000000 0.608104 0.735719 0.614851 9.122879 10.642072 9.202536 0.000000e+00
6.010000e+12 1.595314 1.788165 0.000 1.000000 0.608025 0.735655 0.614779 9.125175 10.645284 9.204945 0.000000e+00
5.995000e+12 1.595990 1.788880 0.000 1.000000 0.607950 0.735596 0.614710 9.127339 10.648311 9.207215 0.000000e+00
5.991000e+12 1.596171 1.789071 0.000 1.000000 0.607930 0.735580 0.614692 9.127918 10.649124 9.207822 0.000000e+00
5.985000e+12 1.596441 1.789357 0.000 1.000000 0.607901 0.735556 0.614664 9.128781 10.650331 9.208726 0.000000e+00
5.952000e+12 1.597937 1.790940 0.000 1.000000 0.607736 0.735424 0.614513 9.133567 10.657024 9.213745 0.000000e+00
5.950000e+12 1.598028 1.791036 0.000 1.000000 0.607726 0.735416 0.614504 9.133858 10.657433 9.214052 0.000000e+00
5.937000e+12 1.598620 1.791662 0.000 1.000000 0.607661 0.735364 0.614444 9.135751 10.660083 9.216037 0.000000e+00
5.931000e+12 1.598894 1.791952 0.000 1.000000 0.607631 0.735339 0.614416 9.136628 10.661309 9.216958 0.000000e+00
5.892000e+12 1.600680 1.793841 0.000 1.000000 0.607435 0.735182 0.614236 9.142338 10.669301 9.222946 0.000000e+00
5.892000e+12 1.600680 1.793841 0.000 1.000000 0.607435 0.735182 0.614236 9.142338 10.669301 9.222946 0.000000e+00
5.873000e+12 1.601554 1.794766 0.000 1.000000 0.607339 0.735105 0.614147 9.145131 10.673207 9.225871 0.000000e+00
5.836000e+12 1.603267 1.796577 0.000 1.000000 0.607152 0.734954 0.613974 9.150607 10.680874 9.231614 0.000000e+00
5.807000e+12 1.604617 1.798006 0.000 1.000000 0.607004 0.734835 0.613838 9.154920 10.686903 9.236133 0.000000e+00
5.789000e+12 1.605459 1.798896 0.000 1.000000 0.606912 0.734761 0.613753 9.157610 10.690671 9.238955 0.000000e+00
5.787000e+12 1.605553 1.798995 0.000 1.000000 0.606902 0.734753 0.613743 9.157911 10.691094 9.239270 0.000000e+00
5.749000e+12 1.607340 1.800886 0.000 1.000000 0.606707 0.734596 0.613564 9.163618 10.699075 9.245254 0.000000e+00
5.745000e+12 1.607529 1.801085 0.000 1.000000 0.606686 0.734579 0.613544 9.164222 10.699926 9.245886 0.000000e+00
5.741000e+12 1.607718 1.801285 0.000 1.000000 0.606666 0.734563 0.613525 9.164825 10.700770 9.246519 0.000000e+00
5.741000e+12 1.607718 1.801285 0.000 1.000000 0.606666 0.734563 0.613525 9.164825 10.700770 9.246519 0.000000e+00
5.739000e+12 1.607813 1.801385 0.000 1.000000 0.606655 0.734555 0.613516 9.165129 10.701197 9.246837 0.000000e+00
5.735000e+12 1.608002 1.801585 0.000 1.000000 0.606635 0.734538 0.613497 9.165732 10.702041 9.247469 0.000000e+00
5.733000e+12 1.608096 1.801686 0.000 1.000000 0.606624 0.734529 0.613487 9.166031 10.702451 9.247784 0.000000e+00
5.727000e+12 1.608381 1.801986 0.000 1.000000 0.606593 0.734505 0.613459 9.166942 10.703734 9.248738 0.000000e+00
5.722000e+12 1.608618 1.802237 0.000 1.000000 0.606567 0.734484 0.613435 9.167699 10.704790 9.249531 0.000000e+00
5.677000e+12 1.610762 1.804504 0.000 1.000000 0.606334 0.734296 0.613219 9.174543 10.714372 9.256704 0.000000e+00
5.669000e+12 1.611145 1.804910 0.000 1.000000 0.606292 0.734261 0.613181 9.175765 10.716076 9.257987 0.000000e+00
5.664000e+12 1.611385 1.805163 0.000 1.000000 0.606266 0.734241 0.613157 9.176532 10.717153 9.258791 0.000000e+00
5.663000e+12 1.611433 1.805214 0.000 1.000000 0.606261 0.734237 0.613152 9.176685 10.717366 9.258952 0.000000e+00
5.656000e+12 1.611769 1.805569 0.000 1.000000 0.606224 0.734207 0.613118 9.177757 10.718869 9.260074 0.000000e+00
5.654000e+12 1.611865 1.805671 0.000 1.000000 0.606214 0.734199 0.613109 9.178063 10.719295 9.260396 0.000000e+00
5.646000e+12 1.612250 1.806078 0.000 1.000000 0.606172 0.734165 0.613070 9.179292 10.721015 9.261683 0.000000e+00
5.638000e+12 1.612635 1.806485 0.000 1.000000 0.606130 0.734131 0.613031 9.180520 10.722735 9.262969 0.000000e+00
5.619000e+12 1.613553 1.807456 0.000 1.000000 0.606031 0.734051 0.612939 9.183450 10.726833 9.266040 0.000000e+00
5.617000e+12 1.613650 1.807558 0.000 1.000000 0.606020 0.734042 0.612929 9.183759 10.727270 9.266365 0.000000e+00
5.613000e+12 1.613843 1.807763 0.000 1.000000 0.605999 0.734025 0.612910 9.184374 10.728126 9.267009 0.000000e+00
5.598000e+12 1.614571 1.808532 0.000 1.000000 0.605920 0.733962 0.612837 9.186697 10.731381 9.269443 0.000000e+00
5.596000e+12 1.614668 1.808635 0.000 1.000000 0.605910 0.733953 0.612827 9.187006 10.731811 9.269765 0.000000e+00
5.574000e+12 1.615740 1.809768 0.000 1.000000 0.605793 0.733859 0.612720 9.190426 10.736601 9.273351 0.000000e+00
5.563000e+12 1.616277 1.810336 0.000 1.000000 0.605735 0.733812 0.612666 9.192138 10.738996 9.275143 0.000000e+00
5.561000e+12 1.616375 1.810440 0.000 1.000000 0.605724 0.733803 0.612656 9.192450 10.739431 9.275471 0.000000e+00
5.557000e+12 1.616571 1.810647 0.000 1.000000 0.605703 0.733786 0.612636 9.193076 10.740308 9.276126 0.000000e+00
5.512000e+12 1.618784 1.812987 0.000 1.000000 0.605464 0.733593 0.612415 9.200131 10.750183 9.283517 0.000000e+00
5.512000e+12 1.618784 1.812987 0.000 1.000000 0.605464 0.733593 0.612415 9.200131 10.750183 9.283517 0.000000e+00
5.470000e+12 1.620868 1.815190 0.000 1.000000 0.605238 0.733411 0.612206 9.206773 10.759482 9.290477 0.000000e+00
5.456000e+12 1.621567 1.815929 0.000 1.000000 0.605163 0.733350 0.612137 9.209001 10.762600 9.292812 0.000000e+00
